lcns_no,addr
20240233626,대구광역시 북구 동암로 110(빅타운 1층 106호 동천동)
20240233654,대구광역시 달서구 용산큰못2길 24(1층 용산동)
20240233715,대구광역시 북구 동암로12길 8(칠곡홈플러스 1층 동천동)
20240233738,대구광역시 북구 경대로7길 41(4층 대현동)
20240233749,"대구광역시 북구 학정로 149(1층 110호 태전동, 한우리메디칼타워)"
20240233807,대구광역시 북구 태평로 161(롯데백화점 대구역 9층 칠성동2가)
20240233834,대구광역시 북구 유통단지로 80(산격동)
20240233869,대구광역시 북구 태평로 161(롯데백화점 대구역 3층 칠성동2가)
20240233879,"대구광역시 북구 연경중앙로11길 6(1층 101,102,103호 연경동)"
20240233890,대구광역시 북구 동암로12길 8(칠곡홈플러스 1층 동천동)
20240233930,"대구광역시 북구 팔거천동로 222(동천 메디빌 빌딩 1층 103,105호 동천동)"
20240234032,대구광역시 북구 침산로21길 41(MH엘퍼스트 오페라 1층 102호 칠성동2가)
20240234058,대구광역시 북구 대학로 107(1층 산격동)
20240234145,대구광역시 북구 산격로8길 23-1(1층 산격동)
20240234172,"대구광역시 북구 침산로 158(제101동 1층 상가1102-1호 침산동, 건영하이츠)"
20240234313,"대구광역시 북구 옥산로17길 50(101동 상가1층 3호 침산동, 침산제일아파트)"
20240234320,대구광역시 북구 구암로17길 28(1층 읍내동)
20240240007,"대구광역시 수성구 신매로 21(205동 102호 신매동, 시지보성서한타운아파트)"
20240240058,대구광역시 수성구 달구벌대로480길 5(1층 범어동)
20240240081,대구광역시 수성구 파동로 96(A동 1층 파동)
20240240102,대구광역시 수성구 무학로23길 64(1층 두산동)
20240240202,대구광역시 수성구 청수로35길 79(삼영빌딩 1층 황금동)
20240240363,"대구광역시 수성구 지산로3길 33(401동 119호 지산동, 더샵 수성라크에르)"
20240240415,대구광역시 수성구 알파시티2로 14(황금빌딩 1층 시지동)
20240240446,대구광역시 수성구 알파시티2로3길 72(1층 시지동)
20240240449,대구광역시 수성구 알파시티2로 27(수성메트로 1층 104호 시지동)
20240240515,대구광역시 수성구 알파시티2로 27(수성메트로 103호 시지동)
20240240534,대구광역시 수성구 알파시티1로40길 6(1층 대흥동)
20240240548,대구광역시 수성구 청수로26길 36(한성스퀘어 1층 103호 두산동)
20240240610,대구광역시 수성구 국채보상로 983(1층 만촌동)
20240240671,대구광역시 수성구 파동로48길 5-30(1층 파동)
20240240700,대구광역시 수성구 알파시티2로3길 48-12(1층 시지동)
20240240765,"대구광역시 수성구 지범로48길 21(302동 지하2층 103호 범물동, 수성하늘채르레브아파트)"
20240240800,대구광역시 수성구 알파시티2로 18(1층 시지동)
20240240801,"대구광역시 수성구 알파시티2로 28(1층 101호,102호 시지동)"
20240240821,대구광역시 수성구 들안로 68(2층 두산동)
20240240968,"대구광역시 수성구 상록로 80(101동 1층 101호 범어동, 힐스테이트 범어센트럴)"
20240241023,"대구광역시 수성구 지범로 200(1층 101,102호 범물동)"
20240241106,대구광역시 수성구 들안로2길 33(1층 두산동)
20240241249,"대구광역시 수성구 교학로 13(1층 107호 만촌동, 만촌3차 화성파크드림)"
20240248227,"대구광역시 달서구 와룡로 169(판매시설동 1층 101-114호 감삼동, 월드마크웨스트엔드)"
20240248290,대구광역시 달서구 조암남로10길 7(주건축물제1동 1층 월성동)
20240248505,대구광역시 달서구 한실로 95(1층 도원동)
20240248587,대구광역시 달서구 조암로 38(유성스파랜드 A동 105호 월성동)
20240248603,대구광역시 달서구 구마로 103-1(1층 본리동)
20240248631,대구광역시 달서구 조암로 42(플러스타워 1층 104호 월성동)
20240248646,대구광역시 달서구 갈밭로 6(대곡메디컬빌딩 1층 106호 대곡동)
20240248730,"대구광역시 달서구 조암남로 38(원더풀메디컬센터 1층 102, 103호 월성동)"
20240248779,"대구광역시 달서구 성서공단로11길 64-1(107, 108호 호산동)"
20240248864,대구광역시 달서구 대명천로42길 22(1층 본리동)
20240248961,대구광역시 달서구 진천로 92(남대구이마트 1층 대천동)
20240249104,대구광역시 달서구 달구벌대로344길 1(A동 1층 1호 두류동)
20240249134,"대구광역시 달서구 달구벌대로 1551(골든타워 1층 113,114호 죽전동)"
20240249266,대구광역시 달서구 조암로 17(월성동 이래타워 키즈 1층 108호 월성동)
20240249291,대구광역시 달서구 구마로21길 45(1층 본리동)
20240249344,대구광역시 달서구 성당로 3(1층 성당동)
20240256106,"대구광역시 달성군 옥포읍 돌미로 65(2층 201,202일부호)"
20240256196,대구광역시 달성군 유가읍 테크노중앙대로 254(하이젠스타 1층 101호)
20240256369,대구광역시 달성군 다사읍 대실역북로 8(1층)
20240256378,대구광역시 달성군 다사읍 서재로7길 25(604동 101호 에코폴리스 동화 아이위시 3차)
20240256393,대구광역시 달성군 다사읍 세천로 160(303동 111호 북죽곡엠코타운더솔레뉴)
20240256645,대구광역시 달성군 유가읍 테크노공원로 77(1층 109호)
20240263011,인천광역시 영종구 공항문화로 127(인스파이어 1층 R-12A호 운서동)
20240263050,인천광역시 영종구 제2터미널대로 446(인천국제공항 제2여객터미널 면세동 4층 운서동)
20240263051,인천광역시 영종구 제2터미널대로 446(인천국제공항 제2여객터미널 면세동 4층 운서동)
20240263173,인천광역시 영종구 제2터미널대로 446(인천국제공항 제2여객터미널 면세동 2층 운서동)
20240263272,인천광역시 영종구 공항문화로 127(인스파이어 1층 F-01호 운서동)
20240263309,인천광역시 영종구 공항로 272(인천국제공항제1여객터미널 면세동 3층 운서동)
20240263329,"인천광역시 제물포구 월미로 219(문테라스 1~3층, 4층옥상층 북성동1가)"
20240263402,인천광역시 영종구 제2터미널대로 446(인천공항제2여객터미널 면세동 3층 운서동)
20240263445,"인천광역시 영종구 용유서로 402-11(1동 1,2,3층 을왕동)"
20240263467,인천광역시 영종구 제2터미널대로 446(면세동 3층 5-54-18호 운서동)
20240263535,인천광역시 영종구 영종해안남로321번길 186(파라다이스시티 플라자 1층 H103호 운서동)
20240263543,인천광역시 영종구 영종대로196번길 15-7(스카이탑 제1층 102호 운서동)
20240263564,인천광역시 영종구 제2터미널대로 446(인천국제공항 제2여객터미널 면세동 3층 운서동)
20240263569,인천광역시 영종구 제2터미널대로 446(인천공항제2터미널 면세동 3층 운서동)
20240263585,인천광역시 영종구 제2터미널대로 446(면세구역 4층 운서동)
20240263598,인천광역시 영종구 공항문화로 127(인스파이어 1층 F-08호 운서동)
20240263631,인천광역시 영종구 제2터미널대로 446(4층 중앙 운서동)
20240263632,인천광역시 영종구 제2터미널대로 446(4층 중앙 운서동)
20240263633,인천광역시 영종구 제2터미널대로 446(4층 중앙 운서동)
20240263636,인천광역시 영종구 제2터미널대로 446(인천국제공항제2여객터미널 면세동3층 운서동)
20240263646,인천광역시 영종구 공항로 272(인천국제공항 제1여객터미널 면세구역 A/S 3층 5-82-16호 운서동)
20240263647,인천광역시 영종구 하늘중앙로225번길 4(영종S타워 201호 일부 2층 중산동)
20240263656,인천광역시 영종구 화랑목로 56-10(102호 운서동)
20240263681,인천광역시 영종구 제2터미널대로 446(인천공항제2터미널 일반동 지하1층 운서동)
20240263804,인천광역시 영종구 공항로 272(인천공항1터미널 면세동 3층 운서동)
20240263872,인천광역시 영종구 제2터미널대로 446(지하1층 운서동)
20240263880,인천광역시 영종구 제2터미널대로 446(인천공항제2터미널 지하1층 2-08-072호 운서동)
20240263898,인천광역시 영종구 영종대로 911(블루오션1차 1동 1층 106호 중산동)
20240263904,인천광역시 영종구 공항로 272(인천공항제1여객터미널 일반동 지하1층 운서동)
20240263905,인천광역시 영종구 공항로 272(인천공항제1여객터미널 일반동 지하1층 운서동)
20240263906,인천광역시 영종구 공항로 272(인천공항1여객터미널 일반동 지하1층 운서동)
20240263916,인천광역시 영종구 월촌길 32(1층 101호 중산동)
20240263918,인천광역시 영종구 제2터미널대로 446(인천공항제2여객터미널 4층 중앙 운서동)
20240263919,인천광역시 영종구 제2터미널대로 446(인천공항제2여객터미널 4층 중앙 운서동)
20240263952,인천광역시 영종구 공항로 272(인천공항제1여객터미널 일반동 지하1층 2-40-09호 운서동)
20240263953,인천광역시 영종구 제2터미널대로 446(일반동 4층 6-31-31호 운서동)
20240263964,인천광역시 영종구 제2터미널대로 446(인천공항제2여객터미널 일반동 4층 중앙 운서동)
20240263995,인천광역시 영종구 제2터미널대로 446(인천공항제2여객터미널 4층 중앙 운서동)
20240263999,인천광역시 영종구 제2터미널대로 446(인천공항제2터미널 일반동 지하1층 운서동)
20240264006,인천광역시 영종구 하늘중앙로225번길 20(스카이에비뉴2 3층 310호 중산동)
20240264011,인천광역시 영종구 용유서로 443(1층 101호 을왕동)
20240264042,인천광역시 영종구 제2터미널대로 446(일반동 4층 6-29-112호 운서동)
20240264053,인천광역시 영종구 공항문화로 127(인스파이어리조트 3층 R-02호 운서동)
20240264055,인천광역시 영종구 하늘별빛로 59(1층 112호 중산동)
20240264071,인천광역시 영종구 제2터미널대로 446(일반동 1층 3-11-14호 운서동)
20240268095,인천광역시 미추홀구 미추홀대로719번길 7-23(1층 주안동)
20240268355,인천광역시 미추홀구 경원대로 705(1층 좌측호 관교동)
20240268450,"인천광역시 미추홀구 학익로 116(125동 1층 111호 학익동, 시티오씨엘 1단지)"
20240268524,인천광역시 미추홀구 남주길147번길 3(106호 주안동)
20240268767,"인천광역시 미추홀구 숙골로88번길 12(110동 3층 304,305,306호 도화동, 더샵 인천스카이타워 1단지)"
20240268789,"인천광역시 미추홀구 경인로 452(센트레뷰 202호,203호,204호 주안동)"
20240268819,"인천광역시 미추홀구 학익로 116(125동 1층 109호 학익동, 시티오씨엘 1단지)"
20240268823,"인천광역시 미추홀구 경인로 372(201동 지하2층 2003호 주안동, 포레나 미추홀)"
20240268834,인천광역시 미추홀구 경인남길30번길 62(1층 좌측호 용현동)
20240268855,인천광역시 미추홀구 길파로28번길 8(1층 주안동)
20240268856,인천광역시 미추홀구 길파로28번길 8(2층 주안동)
20240268880,"인천광역시 미추홀구 경인로 372(201동 b2층 2124호 주안동, 포레나 미추홀)"
20240268889,인천광역시 미추홀구 석정로 278-2(희나리 1층 좌측호 도화동)
20240268991,인천광역시 미추홀구 제일로 31(삼라마이다스 1층 112호 도화동)
20240269024,"인천광역시 미추홀구 학익로 116(124동 4호 학익동, 시티오씨엘 1단지)"
20240269054,"인천광역시 미추홀구 연남로 35(인천종합터미널,롯데백화점 지하 1층 일부호 관교동)"
20240269243,"인천광역시 미추홀구 경인로 372(201동 1층 1033호 주안동, 포레나 미추홀)"
20240269330,"인천광역시 미추홀구 연남로 35(인천종합터미널,롯데백화점 6층 일부호 관교동)"
20240269336,"인천광역시 미추홀구 연남로 35(인천종합터미널,롯데백화점 지하 1층 일부호 관교동)"
20240269400,인천광역시 미추홀구 경인로 26(1층 102호 숭의동)
20240273019,인천광역시 연수구 해돋이로 161(세종프라자 107~110호 송도동)
20240273219,인천광역시 연수구 아트센터대로168번길 100(한라 웨스턴파크 송도 136호 송도동)
20240273551,"인천광역시 연수구 앵고개로 260(맘모스빌딩 지상2층 202호,203호 동춘동)"
20240273604,인천광역시 연수구 송도과학로16번길 33-3(송도 트리플스트리트 C동 2층 203호 송도동)
20240273724,인천광역시 연수구 연구단지로55번길 16(더샵 송도엘테라스 2층 208호 송도동)
20240273767,인천광역시 연수구 먼우금로 190(연수프라자 지상1층 104호 연수동)
20240273781,인천광역시 연수구 신송로 165-10(더 아르곤 지상1층 101호 송도동)
20240273808,인천광역시 연수구 신송로 121(송도센타프라자 1층 117호 송도동)
20240273991,"인천광역시 연수구 센트럴로 160(판매시설동 160호 송도동, 송도센트럴파크푸르지오)"
